State,Division,Date,Value
Missouri,West_North_Central,1998-11,1817.0
Nebraska,West_North_Central,1998-11,697.0
North_Dakota,West_North_Central,1998-11,275.0
South_Dakota,West_North_Central,1998-11,293.0
Delaware,South_Atlantic,1998-11,371.0
District_of_Columbia,South_Atlantic,1998-11,
Florida,South_Atlantic,1998-11,12027.0
Georgia,South_Atlantic,1998-11,6678.0
Maryland,South_Atlantic,1998-11,1990.0
North_Carolina,South_Atlantic,1998-11,5792.0
South_Carolina,South_Atlantic,1998-11,2111.0
Virginia,South_Atlantic,1998-11,3672.0
West_Virginia,South_Atlantic,1998-11,473.0
Alabama,East_South_Central,1998-11,1455.0
Kentucky,East_South_Central,1998-11,1584.0
Mississippi,East_South_Central,1998-11,1192.0
Tennessee,East_South_Central,1998-11,2951.0
Arkansas,West_South_Central,1998-11,710.0
Louisiana,West_South_Central,1998-11,920.0
Oklahoma,West_South_Central,1998-11,688.0
Texas,West_South_Central,1998-11,9300.0
Arizona,Mountain,1998-11,5807.0
Colorado,Mountain,1998-11,3151.0
Idaho,Mountain,1998-11,769.0
Montana,Mountain,1998-11,296.0
Nevada,Mountain,1998-11,2109.0
New_Mexico,Mountain,1998-11,817.0
Utah,Mountain,1998-11,1185.0
Wyoming,Mountain,1998-11,91.0
Alaska,Pacific,1998-11,164.0
California,Pacific,1998-11,9180.0
Hawaii,Pacific,1998-11,185.0
Oregon,Pacific,1998-11,1886.0
Washington,Pacific,1998-11,3148.0
Connecticut,New_England,1998-10,1036.0
Maine,New_England,1998-10,527.0
Massachusetts,New_England,1998-10,1718.0
New_Hampshire,New_England,1998-10,550.0
Rhode_Island,New_England,1998-10,274.0
Vermont,New_England,1998-10,199.0
New_Jersey,Middle_Atlantic,1998-10,3283.0
New_York,Middle_Atlantic,1998-10,4302.0
Pennsylvania,Middle_Atlantic,1998-10,3660.0
Illinois,East_North_Central,1998-10,5291.0
Indiana,East_North_Central,1998-10,3913.0
Michigan,East_North_Central,1998-10,5341.0
Ohio,East_North_Central,1998-10,5088.0
Wisconsin,East_North_Central,1998-10,3461.0
Iowa,West_North_Central,1998-10,1580.0
Kansas,West_North_Central,1998-10,1189.0
Minnesota,West_North_Central,1998-10,3132.0
Missouri,West_North_Central,1998-10,2032.0
Nebraska,West_North_Central,1998-10,836.0
North_Dakota,West_North_Central,1998-10,416.0
South_Dakota,West_North_Central,1998-10,351.0
Delaware,South_Atlantic,1998-10,400.0
District_of_Columbia,South_Atlantic,1998-10,
Florida,South_Atlantic,1998-10,13640.0
Georgia,South_Atlantic,1998-10,7603.0
Maryland,South_Atlantic,1998-10,2222.0
North_Carolina,South_Atlantic,1998-10,6845.0
South_Carolina,South_Atlantic,1998-10,2978.0
Virginia,South_Atlantic,1998-10,4818.0
West_Virginia,South_Atlantic,1998-10,298.0
Alabama,East_South_Central,1998-10,2132.0
Kentucky,East_South_Central,1998-10,1918.0
Mississippi,East_South_Central,1998-10,1168.0
Tennessee,East_South_Central,1998-10,2932.0
Arkansas,West_South_Central,1998-10,984.0
Louisiana,West_South_Central,1998-10,1469.0
Oklahoma,West_South_Central,1998-10,1851.0
Texas,West_South_Central,1998-10,14026.0
Arizona,Mountain,1998-10,4356.0
Colorado,Mountain,1998-10,3928.0
Idaho,Mountain,1998-10,951.0
Montana,Mountain,1998-10,295.0
Nevada,Mountain,1998-10,3014.0
New_Mexico,Mountain,1998-10,934.0
Utah,Mountain,1998-10,1890.0
Wyoming,Mountain,1998-10,137.0
Alaska,Pacific,1998-10,219.0
California,Pacific,1998-10,10987.0
Hawaii,Pacific,1998-10,247.0
Oregon,Pacific,1998-10,1811.0
Washington,Pacific,1998-10,5316.0
Connecticut,New_England,1998-09,975.0
Maine,New_England,1998-09,539.0
Massachusetts,New_England,1998-09,2060.0
New_Hampshire,New_England,1998-09,559.0
Rhode_Island,New_England,1998-09,187.0
Vermont,New_England,1998-09,209.0
New_Jersey,Middle_Atlantic,1998-09,2505.0
New_York,Middle_Atlantic,1998-09,3507.0
Pennsylvania,Middle_Atlantic,1998-09,3843.0
Illinois,East_North_Central,1998-09,4225.0
Indiana,East_North_Central,1998-09,3428.0
Michigan,East_North_Central,1998-09,4810.0
Ohio,East_North_Central,1998-09,4619.0
Wisconsin,East_North_Central,1998-09,3135.0
Iowa,West_North_Central,1998-09,1426.0
Kansas,West_North_Central,1998-09,1174.0
Minnesota,West_North_Central,1998-09,2882.0
Missouri,West_North_Central,1998-09,2293.0
Nebraska,West_North_Central,1998-09,1000.0
North_Dakota,West_North_Central,1998-09,533.0
South_Dakota,West_North_Central,1998-09,296.0
Delaware,South_Atlantic,1998-09,393.0
District_of_Columbia,South_Atlantic,1998-09,
Florida,South_Atlantic,1998-09,11272.0
Georgia,South_Atlantic,1998-09,7412.0
Maryland,South_Atlantic,1998-09,3086.0
North_Carolina,South_Atlantic,1998-09,7185.0
South_Carolina,South_Atlantic,1998-09,2561.0
Virginia,South_Atlantic,1998-09,4725.0
West_Virginia,South_Atlantic,1998-09,331.0
Alabama,East_South_Central,1998-09,1488.0
Kentucky,East_South_Central,1998-09,1895.0
Mississippi,East_South_Central,1998-09,934.0
Tennessee,East_South_Central,1998-09,3377.0
Arkansas,West_South_Central,1998-09,738.0
Louisiana,West_South_Central,1998-09,1390.0
Oklahoma,West_South_Central,1998-09,1185.0
Texas,West_South_Central,1998-09,14141.0
Arizona,Mountain,1998-09,5300.0
Colorado,Mountain,1998-09,4167.0
Idaho,Mountain,1998-09,935.0
Montana,Mountain,1998-09,209.0
Nevada,Mountain,1998-09,2856.0
New_Mexico,Mountain,1998-09,873.0
Utah,Mountain,1998-09,1559.0
Wyoming,Mountain,1998-09,147.0
Alaska,Pacific,1998-09,223.0
California,Pacific,1998-09,11022.0
Hawaii,Pacific,1998-09,355.0
Oregon,Pacific,1998-09,2233.0
Washington,Pacific,1998-09,4020.0
Connecticut,New_England,1998-08,969.0
Maine,New_England,1998-08,444.0
Massachusetts,New_England,1998-08,1626.0
New_Hampshire,New_England,1998-08,479.0
Rhode_Island,New_England,1998-08,221.0
Vermont,New_England,1998-08,264.0
New_Jersey,Middle_Atlantic,1998-08,2381.0
New_York,Middle_Atlantic,1998-08,3594.0
Pennsylvania,Middle_Atlantic,1998-08,3213.0
Illinois,East_North_Central,1998-08,3856.0
Indiana,East_North_Central,1998-08,3603.0
Michigan,East_North_Central,1998-08,5077.0
Ohio,East_North_Central,1998-08,4599.0
Wisconsin,East_North_Central,1998-08,2971.0
Iowa,West_North_Central,1998-08,1355.0
Kansas,West_North_Central,1998-08,980.0
Minnesota,West_North_Central,1998-08,2508.0
Missouri,West_North_Central,1998-08,1964.0
Nebraska,West_North_Central,1998-08,1016.0
North_Dakota,West_North_Central,1998-08,300.0
South_Dakota,West_North_Central,1998-08,437.0
Delaware,South_Atlantic,1998-08,493.0
District_of_Columbia,South_Atlantic,1998-08,
Florida,South_Atlantic,1998-08,14307.0
Georgia,South_Atlantic,1998-08,8440.0
Maryland,South_Atlantic,1998-08,2575.0
North_Carolina,South_Atlantic,1998-08,6912.0
South_Carolina,South_Atlantic,1998-08,2808.0
Virginia,South_Atlantic,1998-08,4303.0
West_Virginia,South_Atlantic,1998-08,368.0
Alabama,East_South_Central,1998-08,2418.0
Kentucky,East_South_Central,1998-08,2220.0
Mississippi,East_South_Central,1998-08,1278.0
Tennessee,East_South_Central,1998-08,3364.0
Arkansas,West_South_Central,1998-08,724.0
Louisiana,West_South_Central,1998-08,1435.0
Oklahoma,West_South_Central,1998-08,1458.0
Texas,West_South_Central,1998-08,13197.0
Arizona,Mountain,1998-08,5476.0
Colorado,Mountain,1998-08,3896.0
Idaho,Mountain,1998-08,901.0
Montana,Mountain,1998-08,184.0
Nevada,Mountain,1998-08,2473.0
New_Mexico,Mountain,1998-08,803.0
Utah,Mountain,1998-08,1776.0
Wyoming,Mountain,1998-08,139.0
Alaska,Pacific,1998-08,268.0
California,Pacific,1998-08,11897.0
Hawaii,Pacific,1998-08,224.0
Oregon,Pacific,1998-08,2361.0
Washington,Pacific,1998-08,3595.0
Connecticut,New_England,1998-07,1373.0
Maine,New_England,1998-07,683.0
Massachusetts,New_England,1998-07,1755.0
New_Hampshire,New_England,1998-07,606.0
Rhode_Island,New_England,1998-07,260.0
Vermont,New_England,1998-07,200.0
New_Jersey,Middle_Atlantic,1998-07,2599.0
New_York,Middle_Atlantic,1998-07,3744.0
Pennsylvania,Middle_Atlantic,1998-07,3653.0
Illinois,East_North_Central,1998-07,4228.0
Indiana,East_North_Central,1998-07,3241.0
Michigan,East_North_Central,1998-07,5031.0
Ohio,East_North_Central,1998-07,4848.0
Wisconsin,East_North_Central,1998-07,2735.0
Iowa,West_North_Central,1998-07,1218.0
Kansas,West_North_Central,1998-07,1437.0
Minnesota,West_North_Central,1998-07,3305.0
Missouri,West_North_Central,1998-07,2187.0
Nebraska,West_North_Central,1998-07,772.0
North_Dakota,West_North_Central,1998-07,308.0
South_Dakota,West_North_Central,1998-07,306.0
Delaware,South_Atlantic,1998-07,502.0
District_of_Columbia,South_Atlantic,1998-07,
Florida,South_Atlantic,1998-07,13653.0
Georgia,South_Atlantic,1998-07,7429.0
Maryland,South_Atlantic,1998-07,2932.0
North_Carolina,South_Atlantic,1998-07,6887.0
South_Carolina,South_Atlantic,1998-07,3544.0
Virginia,South_Atlantic,1998-07,4624.0
West_Virginia,South_Atlantic,1998-07,355.0
Alabama,East_South_Central,1998-07,1592.0
Kentucky,East_South_Central,1998-07,1952.0
Mississippi,East_South_Central,1998-07,1085.0
Tennessee,East_South_Central,1998-07,3369.0
Arkansas,West_South_Central,1998-07,813.0
Louisiana,West_South_Central,1998-07,1321.0
Oklahoma,West_South_Central,1998-07,1065.0
Texas,West_South_Central,1998-07,14029.0
Arizona,Mountain,1998-07,6020.0
Colorado,Mountain,1998-07,5321.0
Idaho,Mountain,1998-07,1078.0
Montana,Mountain,1998-07,186.0
Nevada,Mountain,1998-07,2053.0
New_Mexico,Mountain,1998-07,1018.0
Utah,Mountain,1998-07,1537.0
Wyoming,Mountain,1998-07,196.0
Alaska,Pacific,1998-07,327.0
California,Pacific,1998-07,11281.0
Hawaii,Pacific,1998-07,262.0
Oregon,Pacific,1998-07,3064.0
Washington,Pacific,1998-07,4628.0
Connecticut,New_England,1998-06,1259.0
Maine,New_England,1998-06,660.0
Massachusetts,New_England,1998-06,1645.0
New_Hampshire,New_England,1998-06,601.0
Rhode_Island,New_England,1998-06,247.0
Vermont,New_England,1998-06,285.0
New_Jersey,Middle_Atlantic,1998-06,2768.0
New_York,Middle_Atlantic,1998-06,4324.0
Pennsylvania,Middle_Atlantic,1998-06,4274.0
Illinois,East_North_Central,1998-06,4655.0
Indiana,East_North_Central,1998-06,3920.0
Michigan,East_North_Central,1998-06,5517.0
Ohio,East_North_Central,1998-06,4658.0
Wisconsin,East_North_Central,1998-06,3439.0
Iowa,West_North_Central,1998-06,1116.0
Kansas,West_North_Central,1998-06,1063.0
Minnesota,West_North_Central,1998-06,3349.0
Missouri,West_North_Central,1998-06,2233.0
Nebraska,West_North_Central,1998-06,817.0
North_Dakota,West_North_Central,1998-06,295.0
South_Dakota,West_North_Central,1998-06,342.0
Delaware,South_Atlantic,1998-06,467.0
District_of_Columbia,South_Atlantic,1998-06,
Florida,South_Atlantic,1998-06,12980.0
Georgia,South_Atlantic,1998-06,6944.0
Maryland,South_Atlantic,1998-06,2515.0
North_Carolina,South_Atlantic,1998-06,7016.0
South_Carolina,South_Atlantic,1998-06,2999.0
Virginia,South_Atlantic,1998-06,4855.0
West_Virginia,South_Atlantic,1998-06,381.0
Alabama,East_South_Central,1998-06,1624.0
Kentucky,East_South_Central,1998-06,1800.0
Mississippi,East_South_Central,1998-06,1410.0
Tennessee,East_South_Central,1998-06,3403.0
Arkansas,West_South_Central,1998-06,869.0
Louisiana,West_South_Central,1998-06,1497.0
Oklahoma,West_South_Central,1998-06,1264.0
Texas,West_South_Central,1998-06,14299.0
Arizona,Mountain,1998-06,6220.0
Colorado,Mountain,1998-06,5190.0
Idaho,Mountain,1998-06,1020.0
Montana,Mountain,1998-06,182.0
Nevada,Mountain,1998-06,2470.0
New_Mexico,Mountain,1998-06,1140.0
Utah,Mountain,1998-06,2285.0
Wyoming,Mountain,1998-06,276.0
Alaska,Pacific,1998-06,411.0
California,Pacific,1998-06,13999.0
Hawaii,Pacific,1998-06,241.0
Oregon,Pacific,1998-06,2126.0
Washington,Pacific,1998-06,4414.0
Connecticut,New_England,1998-05,1129.0
Maine,New_England,1998-05,548.0
Massachusetts,New_England,1998-05,1590.0
New_Hampshire,New_England,1998-05,501.0
Rhode_Island,New_England,1998-05,196.0
Vermont,New_England,1998-05,210.0
New_Jersey,Middle_Atlantic,1998-05,2282.0
New_York,Middle_Atlantic,1998-05,3034.0
Pennsylvania,Middle_Atlantic,1998-05,3209.0
Illinois,East_North_Central,1998-05,4288.0
Indiana,East_North_Central,1998-05,3977.0
Michigan,East_North_Central,1998-05,5003.0
Ohio,East_North_Central,1998-05,4592.0
Wisconsin,East_North_Central,1998-05,3187.0
Iowa,West_North_Central,1998-05,1481.0
Kansas,West_North_Central,1998-05,1064.0
Minnesota,West_North_Central,1998-05,2829.0
Missouri,West_North_Central,1998-05,2701.0
Nebraska,West_North_Central,1998-05,905.0
North_Dakota,West_North_Central,1998-05,252.0
South_Dakota,West_North_Central,1998-05,442.0
Delaware,South_Atlantic,1998-05,425.0
District_of_Columbia,South_Atlantic,1998-05,
Florida,South_Atlantic,1998-05,11512.0
Georgia,South_Atlantic,1998-05,7790.0
Maryland,South_Atlantic,1998-05,3957.0
North_Carolina,South_Atlantic,1998-05,6371.0
South_Carolina,South_Atlantic,1998-05,2537.0
Virginia,South_Atlantic,1998-05,3478.0
West_Virginia,South_Atlantic,1998-05,351.0
Alabama,East_South_Central,1998-05,1597.0
Kentucky,East_South_Central,1998-05,2114.0
Mississippi,East_South_Central,1998-05,892.0
Tennessee,East_South_Central,1998-05,3356.0
Arkansas,West_South_Central,1998-05,1184.0
Louisiana,West_South_Central,1998-05,1356.0
Oklahoma,West_South_Central,1998-05,1035.0
Texas,West_South_Central,1998-05,14228.0
Arizona,Mountain,1998-05,4450.0
Colorado,Mountain,1998-05,3871.0
Idaho,Mountain,1998-05,1001.0
Montana,Mountain,1998-05,185.0
Nevada,Mountain,1998-05,3113.0
New_Mexico,Mountain,1998-05,1103.0
Utah,Mountain,1998-05,1652.0
Wyoming,Mountain,1998-05,148.0
Alaska,Pacific,1998-05,309.0
California,Pacific,1998-05,10055.0
Hawaii,Pacific,1998-05,277.0
Oregon,Pacific,1998-05,2213.0
Washington,Pacific,1998-05,3467.0
Connecticut,New_England,1998-04,998.0
Maine,New_England,1998-04,451.0
Massachusetts,New_England,1998-04,1550.0
New_Hampshire,New_England,1998-04,591.0
Rhode_Island,New_England,1998-04,265.0
Vermont,New_England,1998-04,208.0
New_Jersey,Middle_Atlantic,1998-04,2328.0
New_York,Middle_Atlantic,1998-04,2542.0
Pennsylvania,Middle_Atlantic,1998-04,3952.0
Illinois,East_North_Central,1998-04,4753.0
Indiana,East_North_Central,1998-04,3733.0
Michigan,East_North_Central,1998-04,5134.0
Ohio,East_North_Central,1998-04,4572.0
Wisconsin,East_North_Central,1998-04,3317.0
Iowa,West_North_Central,1998-04,1104.0
Kansas,West_North_Central,1998-04,1301.0
Minnesota,West_North_Central,1998-04,2829.0
Missouri,West_North_Central,1998-04,2283.0
Nebraska,West_North_Central,1998-04,1104.0
North_Dakota,West_North_Central,1998-04,332.0
South_Dakota,West_North_Central,1998-04,321.0
Delaware,South_Atlantic,1998-04,507.0
District_of_Columbia,South_Atlantic,1998-04,
Florida,South_Atlantic,1998-04,11447.0
Georgia,South_Atlantic,1998-04,7752.0
Maryland,South_Atlantic,1998-04,2124.0
North_Carolina,South_Atlantic,1998-04,7161.0
South_Carolina,South_Atlantic,1998-04,2633.0
Virginia,South_Atlantic,1998-04,4448.0
West_Virginia,South_Atlantic,1998-04,405.0
Alabama,East_South_Central,1998-04,1772.0
Kentucky,East_South_Central,1998-04,1908.0
Mississippi,East_South_Central,1998-04,1180.0
Tennessee,East_South_Central,1998-04,3282.0
Arkansas,West_South_Central,1998-04,1264.0
Louisiana,West_South_Central,1998-04,1786.0
Oklahoma,West_South_Central,1998-04,1444.0
Texas,West_South_Central,1998-04,13242.0
Arizona,Mountain,1998-04,5919.0
Colorado,Mountain,1998-04,5010.0
Idaho,Mountain,1998-04,1008.0
Montana,Mountain,1998-04,332.0
Nevada,Mountain,1998-04,4719.0
New_Mexico,Mountain,1998-04,941.0
Utah,Mountain,1998-04,1946.0
Wyoming,Mountain,1998-04,203.0
Alaska,Pacific,1998-04,344.0
California,Pacific,1998-04,11045.0
Hawaii,Pacific,1998-04,230.0
Oregon,Pacific,1998-04,2441.0
Washington,Pacific,1998-04,4540.0
Connecticut,New_England,1998-03,840.0
Maine,New_England,1998-03,319.0
Massachusetts,New_England,1998-03,1620.0
New_Hampshire,New_England,1998-03,464.0
Rhode_Island,New_England,1998-03,240.0
Vermont,New_England,1998-03,169.0
New_Jersey,Middle_Atlantic,1998-03,2099.0
New_York,Middle_Atlantic,1998-03,2641.0
Pennsylvania,Middle_Atlantic,1998-03,3316.0
Illinois,East_North_Central,1998-03,3885.0
Indiana,East_North_Central,1998-03,3640.0
Michigan,East_North_Central,1998-03,4493.0
Ohio,East_North_Central,1998-03,3958.0
Wisconsin,East_North_Central,1998-03,2504.0
Iowa,West_North_Central,1998-03,944.0
Kansas,West_North_Central,1998-03,1003.0
Minnesota,West_North_Central,1998-03,1994.0
Missouri,West_North_Central,1998-03,2330.0
Nebraska,West_North_Central,1998-03,616.0
North_Dakota,West_North_Central,1998-03,188.0
South_Dakota,West_North_Central,1998-03,186.0
Delaware,South_Atlantic,1998-03,425.0
District_of_Columbia,South_Atlantic,1998-03,
Florida,South_Atlantic,1998-03,12284.0
Georgia,South_Atlantic,1998-03,8308.0
Maryland,South_Atlantic,1998-03,2429.0
North_Carolina,South_Atlantic,1998-03,7952.0
South_Carolina,South_Atlantic,1998-03,2775.0
Virginia,South_Atlantic,1998-03,4568.0
West_Virginia,South_Atlantic,1998-03,359.0
Alabama,East_South_Central,1998-03,1910.0
Kentucky,East_South_Central,1998-03,2222.0
Mississippi,East_South_Central,1998-03,938.0
Tennessee,East_South_Central,1998-03,3436.0
Arkansas,West_South_Central,1998-03,1093.0
Louisiana,West_South_Central,1998-03,1586.0
Oklahoma,West_South_Central,1998-03,1389.0
Texas,West_South_Central,1998-03,15840.0
Arizona,Mountain,1998-03,5160.0
Colorado,Mountain,1998-03,3940.0
Idaho,Mountain,1998-03,1162.0
Montana,Mountain,1998-03,223.0
Nevada,Mountain,1998-03,3650.0
New_Mexico,Mountain,1998-03,586.0
Utah,Mountain,1998-03,1774.0
Wyoming,Mountain,1998-03,129.0
Alaska,Pacific,1998-03,191.0
California,Pacific,1998-03,10024.0
Hawaii,Pacific,1998-03,272.0
Oregon,Pacific,1998-03,2154.0
Washington,Pacific,1998-03,3796.0
Connecticut,New_England,1998-02,653.0
Maine,New_England,1998-02,207.0
Massachusetts,New_England,1998-02,1300.0
New_Hampshire,New_England,1998-02,255.0
Rhode_Island,New_England,1998-02,142.0
Vermont,New_England,1998-02,81.0
New_Jersey,Middle_Atlantic,1998-02,1699.0
New_York,Middle_Atlantic,1998-02,2026.0
Pennsylvania,Middle_Atlantic,1998-02,2313.0
Illinois,East_North_Central,1998-02,2902.0
Indiana,East_North_Central,1998-02,2313.0
Michigan,East_North_Central,1998-02,2814.0
Ohio,East_North_Central,1998-02,2820.0
Wisconsin,East_North_Central,1998-02,1711.0
Iowa,West_North_Central,1998-02,782.0
Kansas,West_North_Central,1998-02,1447.0
Minnesota,West_North_Central,1998-02,1352.0
Missouri,West_North_Central,1998-02,1706.0
Nebraska,West_North_Central,1998-02,526.0
North_Dakota,West_North_Central,1998-02,25.0
South_Dakota,West_North_Central,1998-02,119.0
Delaware,South_Atlantic,1998-02,334.0
District_of_Columbia,South_Atlantic,1998-02,
Florida,South_Atlantic,1998-02,9713.0
Georgia,South_Atlantic,1998-02,6706.0
Maryland,South_Atlantic,1998-02,1759.0
North_Carolina,South_Atlantic,1998-02,6099.0
South_Carolina,South_Atlantic,1998-02,2204.0
Virginia,South_Atlantic,1998-02,3395.0
West_Virginia,South_Atlantic,1998-02,202.0
Alabama,East_South_Central,1998-02,1759.0
Kentucky,East_South_Central,1998-02,1550.0
Mississippi,East_South_Central,1998-02,632.0
Tennessee,East_South_Central,1998-02,3173.0
Arkansas,West_South_Central,1998-02,674.0
Louisiana,West_South_Central,1998-02,1120.0
Oklahoma,West_South_Central,1998-02,1505.0
Texas,West_South_Central,1998-02,10869.0
Arizona,Mountain,1998-02,4814.0
Colorado,Mountain,1998-02,3030.0
Idaho,Mountain,1998-02,587.0
Montana,Mountain,1998-02,120.0
Nevada,Mountain,1998-02,2888.0
New_Mexico,Mountain,1998-02,1103.0
Utah,Mountain,1998-02,968.0
Wyoming,Mountain,1998-02,117.0
Alaska,Pacific,1998-02,129.0
California,Pacific,1998-02,6968.0
Hawaii,Pacific,1998-02,240.0
Oregon,Pacific,1998-02,2199.0
Washington,Pacific,1998-02,3573.0
Connecticut,New_England,1998-01,1205.0
Maine,New_England,1998-01,174.0
Massachusetts,New_England,1998-01,1122.0
New_Hampshire,New_England,1998-01,260.0
Rhode_Island,New_England,1998-01,189.0
Vermont,New_England,1998-01,165.0
New_Jersey,Middle_Atlantic,1998-01,1867.0
New_York,Middle_Atlantic,1998-01,2052.0
Pennsylvania,Middle_Atlantic,1998-01,2518.0
Illinois,East_North_Central,1998-01,2053.0
Indiana,East_North_Central,1998-01,1779.0
Michigan,East_North_Central,1998-01,2444.0
Ohio,East_North_Central,1998-01,2611.0
Wisconsin,East_North_Central,1998-01,1274.0
Iowa,West_North_Central,1998-01,665.0
Kansas,West_North_Central,1998-01,611.0
Minnesota,West_North_Central,1998-01,1003.0
Missouri,West_North_Central,1998-01,1312.0
Nebraska,West_North_Central,1998-01,693.0
North_Dakota,West_North_Central,1998-01,16.0
South_Dakota,West_North_Central,1998-01,118.0
Delaware,South_Atlantic,1998-01,631.0
District_of_Columbia,South_Atlantic,1998-01,
Florida,South_Atlantic,1998-01,10712.0
Georgia,South_Atlantic,1998-01,5602.0
Maryland,South_Atlantic,1998-01,1764.0
North_Carolina,South_Atlantic,1998-01,4814.0
South_Carolina,South_Atlantic,1998-01,1949.0
Virginia,South_Atlantic,1998-01,2721.0
West_Virginia,South_Atlantic,1998-01,157.0
Alabama,East_South_Central,1998-01,1051.0
Kentucky,East_South_Central,1998-01,1397.0
Mississippi,East_South_Central,1998-01,901.0
Tennessee,East_South_Central,1998-01,2533.0
Arkansas,West_South_Central,1998-01,985.0
Louisiana,West_South_Central,1998-01,973.0
Oklahoma,West_South_Central,1998-01,808.0
Texas,West_South_Central,1998-01,8549.0
Arizona,Mountain,1998-01,3775.0
Colorado,Mountain,1998-01,3230.0
Idaho,Mountain,1998-01,498.0
Montana,Mountain,1998-01,71.0
Nevada,Mountain,1998-01,2949.0
New_Mexico,Mountain,1998-01,636.0
Utah,Mountain,1998-01,1298.0
Wyoming,Mountain,1998-01,96.0
Alaska,Pacific,1998-01,93.0
California,Pacific,1998-01,6346.0
Hawaii,Pacific,1998-01,179.0
Oregon,Pacific,1998-01,1546.0
Washington,Pacific,1998-01,3115.0
Connecticut,New_England,1997-12,702.0
Maine,New_England,1997-12,288.0
Massachusetts,New_England,1997-12,1358.0
New_Hampshire,New_England,1997-12,332.0
Rhode_Island,New_England,1997-12,205.0
Vermont,New_England,1997-12,120.0
New_Jersey,Middle_Atlantic,1997-12,2372.0
New_York,Middle_Atlantic,1997-12,2956.0
Pennsylvania,Middle_Atlantic,1997-12,2349.0
Illinois,East_North_Central,1997-12,2845.0
Indiana,East_North_Central,1997-12,2695.0
Michigan,East_North_Central,1997-12,3011.0
Ohio,East_North_Central,1997-12,3633.0
Wisconsin,East_North_Central,1997-12,2224.0
Iowa,West_North_Central,1997-12,632.0
Kansas,West_North_Central,1997-12,1200.0
Minnesota,West_North_Central,1997-12,1666.0
Missouri,West_North_Central,1997-12,1328.0
Nebraska,West_North_Central,1997-12,896.0
North_Dakota,West_North_Central,1997-12,151.0
South_Dakota,West_North_Central,1997-12,462.0
Delaware,South_Atlantic,1997-12,367.0
District_of_Columbia,South_Atlantic,1997-12,
Florida,South_Atlantic,1997-12,9662.0
Georgia,South_Atlantic,1997-12,5387.0
Maryland,South_Atlantic,1997-12,2210.0
North_Carolina,South_Atlantic,1997-12,5698.0
South_Carolina,South_Atlantic,1997-12,2138.0
Virginia,South_Atlantic,1997-12,3401.0
West_Virginia,South_Atlantic,1997-12,187.0
Alabama,East_South_Central,1997-12,1032.0
Kentucky,East_South_Central,1997-12,1363.0
Mississippi,East_South_Central,1997-12,1101.0
Tennessee,East_South_Central,1997-12,2469.0
Arkansas,West_South_Central,1997-12,583.0
Louisiana,West_South_Central,1997-12,1018.0
Oklahoma,West_South_Central,1997-12,635.0
Texas,West_South_Central,1997-12,9808.0
Arizona,Mountain,1997-12,5579.0
Colorado,Mountain,1997-12,3261.0
Idaho,Mountain,1997-12,587.0
Montana,Mountain,1997-12,131.0
Nevada,Mountain,1997-12,2519.0
New_Mexico,Mountain,1997-12,733.0
Utah,Mountain,1997-12,1211.0
Wyoming,Mountain,1997-12,65.0
Alaska,Pacific,1997-12,73.0
California,Pacific,1997-12,9277.0
Hawaii,Pacific,1997-12,180.0
Oregon,Pacific,1997-12,2354.0
Washington,Pacific,1997-12,3178.0
Connecticut,New_England,1997-11,741.0
Maine,New_England,1997-11,319.0
Massachusetts,New_England,1997-11,1247.0
New_Hampshire,New_England,1997-11,475.0
Rhode_Island,New_England,1997-11,347.0
Vermont,New_England,1997-11,102.0
New_Jersey,Middle_Atlantic,1997-11,1939.0
New_York,Middle_Atlantic,1997-11,2649.0
Pennsylvania,Middle_Atlantic,1997-11,2711.0
Illinois,East_North_Central,1997-11,3558.0
Indiana,East_North_Central,1997-11,2644.0
Michigan,East_North_Central,1997-11,3089.0
Ohio,East_North_Central,1997-11,3177.0
Wisconsin,East_North_Central,1997-11,2247.0
Iowa,West_North_Central,1997-11,765.0
Kansas,West_North_Central,1997-11,869.0
Minnesota,West_North_Central,1997-11,1792.0
Missouri,West_North_Central,1997-11,1808.0
Nebraska,West_North_Central,1997-11,519.0
North_Dakota,West_North_Central,1997-11,156.0
South_Dakota,West_North_Central,1997-11,516.0
Delaware,South_Atlantic,1997-11,313.0
District_of_Columbia,South_Atlantic,1997-11,
Florida,South_Atlantic,1997-11,8517.0
Georgia,South_Atlantic,1997-11,4883.0
Maryland,South_Atlantic,1997-11,2038.0
North_Carolina,South_Atlantic,1997-11,5851.0
South_Carolina,South_Atlantic,1997-11,1979.0
Virginia,South_Atlantic,1997-11,3061.0
West_Virginia,South_Atlantic,1997-11,163.0
Alabama,East_South_Central,1997-11,1552.0
Kentucky,East_South_Central,1997-11,1381.0
Mississippi,East_South_Central,1997-11,668.0
Tennessee,East_South_Central,1997-11,2386.0
Arkansas,West_South_Central,1997-11,617.0
Louisiana,West_South_Central,1997-11,1064.0
Oklahoma,West_South_Central,1997-11,618.0
Texas,West_South_Central,1997-11,8382.0
Arizona,Mountain,1997-11,3860.0
Colorado,Mountain,1997-11,2317.0
Idaho,Mountain,1997-11,672.0
Montana,Mountain,1997-11,115.0
Nevada,Mountain,1997-11,2608.0
New_Mexico,Mountain,1997-11,563.0
Utah,Mountain,1997-11,1688.0
Wyoming,Mountain,1997-11,145.0
Alaska,Pacific,1997-11,130.0
California,Pacific,1997-11,7564.0
Hawaii,Pacific,1997-11,328.0
